IdCliente,Fecha Nacimiento,Actividad Laboral,Estado Civil,Nivel Educacional,Tiene Mora,Saldo Medio Anual,Tiene Crédito Hipotecario,Tiene Crédito de Consumo,Medio de Contacto Preferente,Contactos con su Ejecutivo,Tiene Inversiones
21743,1965-04-13,Trabajador Dependiente,Soltero,Universitario,No,7968000,No,No,Celular,2,Si
21744,1961-04-13,Trabajador Dependiente,Casado,Universitario,No,826000,No,No,Emailing,2,No
21745,1968-04-13,Trabajador Dependiente,Soltero,Universitario,No,0,Si,No,Celular,6,No
21746,1967-04-13,Obrero,Soltero,Enseñanza Básica,No,118000,No,No,Celular,0,No
21747,1967-04-13,Gerente,Casado,Universitario,No,1855000,No,No,Fono Particular,0,Si
21748,1961-04-13,Trabajador Independiente,Casado,Enseñanza Básica,No,2077000,Si,No,Celular,24,No
21749,1960-04-13,Gerente,Casado,Universitario,No,1700000,Si,No,Celular,0,No
21750,1968-04-13,Trabajador Dependiente,Casado,Enseñanza Básica,No,1908000,Si,No,Celular,0,Si
21751,1968-04-13,Empresario,Divorciado,Universitario,No,0,No,Si,Celular,0,No
21752,1966-04-13,Trabajador Dependiente,Casado,Universitario,No,2135000,Si,No,Celular,1,No
21753,1966-04-13,Trabajador Dependiente,Casado,Universitario,No,533000,Si,No,Celular,0,No
21754,1975-04-13,Obrero,Soltero,Enseñanza Básica,No,-187000,Si,No,Celular,0,No
21755,1967-04-13,Trabajador Dependiente,Casado,Enseñanza Básica,No,118000,Si,No,Celular,0,No
21756,1964-04-13,Trabajador Independiente,Soltero,Universitario,No,265000,No,No,Celular,0,No
21757,1970-04-13,Trabajador Dependiente,Casado,Enseñanza Media,No,-38000,Si,Si,Celular,0,No
21758,1973-04-13,Trabajador Dependiente,Casado,Enseñanza Media,No,-212000,Si,Si,Celular,1,No
21759,1960-04-13,Trabajador Dependiente,Casado,Universitario,No,665000,Si,No,Celular,1,No
21760,1961-04-13,Trabajador Dependiente,Casado,Universitario,No,367000,Si,No,Fono Particular,1,No
21761,1968-04-13,Trabajador Dependiente,Casado,Universitario,No,18000,Si,No,Celular,2,No
21762,1966-04-13,Trabajador Dependiente,Casado,Universitario,No,632000,No,No,Celular,0,No
21763,1961-04-13,Trabajador Dependiente,Soltero,Universitario,No,259000,Si,No,Celular,0,No
21764,1962-04-13,Trabajador Dependiente,Divorciado,Universitario,No,2679000,Si,Si,Celular,1,No
21765,1963-04-13,Trabajador Independiente,Casado,Enseñanza Media,No,167000,Si,Si,Celular,1,No
21766,1960-04-13,Obrero,Divorciado,Enseñanza Básica,No,71000,Si,No,Celular,0,No
21767,1967-04-13,Trabajador Dependiente,Divorciado,Técnico Profesional,No,64000,Si,No,Celular,1,No
21768,1972-04-13,Trabajador Dependiente,Divorciado,Enseñanza Media,Si,-607000,Si,No,Celular,2,No
21769,1967-04-13,Trabajador Dependiente,Soltero,Enseñanza Básica,No,109000,Si,No,Celular,3,No
21770,1960-04-13,Trabajador Dependiente,Soltero,Enseñanza Básica,No,1970000,No,No,Celular,0,No
21771,1960-04-13,Técnico,Soltero,Técnico Profesional,No,287000,Si,No,Celular,3,No
21772,1974-04-13,Trabajador Dependiente,Soltero,Universitario,No,-222000,Si,No,Celular,1,No
21773,1967-04-13,Trabajador Dependiente,Casado,Universitario,No,280000,Si,No,Celular,3,No
21774,1971-04-13,Trabajador Dependiente,Casado,Técnico Profesional,Si,-516000,Si,No,Celular,2,No
21775,1965-04-13,Trabajador Independiente,Divorciado,Universitario,No,4647000,Si,No,Fono Particular,0,No
21776,1965-04-13,Gerente,Casado,Universitario,No,408000,Si,No,Celular,4,No
21777,1968-04-13,Trabajador Dependiente,Casado,Universitario,No,0,Si,No,Celular,0,No
21778,1969-04-13,Técnico,Divorciado,Técnico Profesional,No,-163000,Si,No,Celular,0,No
21779,1964-04-13,Trabajador Dependiente,Casado,Universitario,No,526000,Si,No,Celular,0,No
21780,1965-04-13,Trabajador Dependiente,Soltero,Universitario,No,6915000,Si,No,Celular,0,No
21781,1967-04-13,Trabajador Dependiente,Casado,Universitario,No,694000,Si,No,Celular,5,No
21782,1961-04-13,Empresario,Soltero,Enseñanza Media,No,943000,Si,No,Celular,0,No
21783,1963-04-13,Trabajador Dependiente,Divorciado,Universitario,No,4082000,Si,No,Celular,0,No
21784,1964-04-13,Trabajador Independiente,Casado,Universitario,No,1498000,No,No,Celular,0,No
21785,1960-04-13,Trabajador Dependiente,Casado,Universitario,No,1142000,Si,No,Celular,0,No
21786,1964-04-13,Trabajador Dependiente,Divorciado,Universitario,No,6322000,No,No,Celular,1,No
21787,1964-04-13,Trabajador Dependiente,Soltero,Universitario,No,4126000,No,No,Celular,0,No
21788,1968-04-13,Trabajador Dependiente,Casado,Enseñanza Media,No,-54000,Si,No,Celular,0,No
21789,1967-04-13,Gerente,Casado,Universitario,No,964000,Si,No,Fono Particular,0,No
21790,1967-04-13,Gerente,Soltero,Universitario,No,406000,Si,No,Celular,1,No
21791,1967-04-13,Obrero,Soltero,Enseñanza Media,No,82000,Si,No,Celular,5,No
21792,1964-04-13,Trabajador Dependiente,Casado,Universitario,No,328000,Si,No,Celular,0,No
21793,1974-04-13,Técnico,Divorciado,Técnico Profesional,Si,-375000,Si,No,Celular,0,No
21794,1968-04-13,Obrero,Divorciado,Enseñanza Básica,No,54000,Si,No,Celular,3,No
21795,1962-04-13,Trabajador Dependiente,Casado,Universitario,No,1023000,Si,No,Celular,11,No
21796,1961-04-13,Trabajador Dependiente,Soltero,Universitario,No,178000,Si,No,Celular,0,No
21797,1968-04-13,Obrero,Divorciado,Enseñanza Media,No,0,Si,No,Celular,0,No
21798,1963-04-13,Obrero,Casado,Enseñanza Básica,No,32000,Si,No,Celular,0,No
21799,1964-04-13,Trabajador Dependiente,Divorciado,Universitario,No,193000,Si,No,Celular,1,No
21800,1965-04-13,Trabajador Dependiente,Casado,Universitario,No,1938000,Si,No,Celular,0,No
21801,1966-04-13,Trabajador Dependiente,Soltero,Universitario,No,1001000,Si,Si,Celular,0,No
21802,1963-04-13,Trabajador Dependiente,Casado,Universitario,No,356000,Si,Si,Celular,1,No
21803,1962-04-13,Trabajador Dependiente,Casado,Universitario,No,168000,Si,No,Celular,1,No
21804,1963-04-13,Trabajador Dependiente,Divorciado,Universitario,No,2129000,No,No,Celular,0,Si
21805,1963-04-13,Trabajador Dependiente,Casado,Universitario,No,158000,No,No,Fono Particular,0,No
21806,1960-04-13,Trabajador Dependiente,Soltero,Universitario,No,1646000,Si,No,Celular,3,Si
21807,1964-04-13,Gerente,Casado,Universitario,No,7780000,No,No,Fono Particular,1,No
21808,1969-04-13,Obrero,Casado,Enseñanza Básica,Si,-388000,Si,No,Celular,1,No
21809,1960-04-13,Trabajador Dependiente,Casado,Universitario,No,1313000,Si,No,Celular,0,No
21810,1963-04-13,Trabajador Dependiente,Soltero,Universitario,No,356000,Si,No,Celular,2,No
21811,1966-04-13,Técnico,Soltero,Técnico Profesional,No,47000,Si,No,Celular,1,No
21812,1960-04-13,Gerente,Casado,Universitario,No,710000,Si,No,Celular,2,No
21813,1964-04-13,Gerente,Casado,Universitario,No,535000,Si,No,Fono Particular,0,No
21814,1962-04-13,Trabajador Dependiente,Casado,Universitario,No,195000,Si,No,Celular,5,No
21815,1965-04-13,Gerente,Casado,Universitario,No,4539000,No,No,Celular,1,Si
21816,1961-04-13,Trabajador Dependiente,Casado,Universitario,No,457000,No,No,Emailing,0,No
21817,1968-04-13,Trabajador Dependiente,Casado,Enseñanza Media,No,0,No,No,Celular,11,No
21818,1968-04-13,Técnico,Casado,Técnico Profesional,No,0,Si,Si,Celular,1,No
21819,1965-04-13,Trabajador Dependiente,Casado,Universitario,No,1515000,Si,No,Celular,0,Si
21820,1965-04-13,Gerente,Casado,Universitario,No,2487000,No,No,Celular,0,No
21821,1968-04-13,Trabajador Dependiente,Casado,Universitario,No,2502000,Si,No,Celular,0,No
21822,1964-04-13,Trabajador Dependiente,Casado,Universitario,No,247000,Si,No,Celular,0,No
21823,1962-04-13,Empresario,Casado,Enseñanza Media,No,285000,No,No,Celular,1,No
21824,1965-04-13,Trabajador Dependiente,Soltero,Universitario,No,1074000,Si,No,Celular,0,No
21825,1960-04-13,Trabajador Dependiente,Casado,Universitario,No,278000,Si,No,Celular,0,No
21826,1964-04-13,Trabajador Dependiente,Casado,Universitario,No,697000,No,No,Celular,2,No
21827,1976-04-13,Obrero,Casado,Enseñanza Básica,No,-35000,Si,No,Celular,0,No
21828,1964-04-13,Trabajador Dependiente,Divorciado,Universitario,No,220000,Si,No,Celular,0,No
21829,1960-04-13,Trabajador Dependiente,Casado,Universitario,No,1034000,Si,No,Celular,0,No
21830,1966-04-13,Técnico,Soltero,Técnico Profesional,No,191000,Si,No,Celular,1,No
21831,1961-04-13,Trabajador Dependiente,Soltero,Universitario,No,322000,Si,No,Celular,0,No
21832,1964-04-13,Trabajador Dependiente,Divorciado,Enseñanza Básica,No,4000,Si,No,Celular,0,No
21833,1966-04-13,Trabajador Dependiente,Soltero,Universitario,No,326000,Si,No,Celular,2,No
21834,1962-04-13,Gerente,Casado,Universitario,No,429000,Si,No,Celular,4,No
21835,1963-04-13,Gerente,Casado,Universitario,No,1598000,Si,Si,Celular,3,Si
21836,1961-04-13,Obrero,Casado,Enseñanza Básica,No,34000,Si,No,Celular,1,No
21837,1961-04-13,Trabajador Dependiente,Divorciado,Universitario,No,952000,Si,No,Celular,1,No
21838,1960-04-13,Trabajador Dependiente,Soltero,Universitario,No,269000,Si,No,Celular,0,No
21839,1961-04-13,Trabajador Dependiente,Casado,Universitario,No,187000,Si,No,Celular,0,No
21840,1963-04-13,Trabajador Dependiente,Casado,Universitario,No,1841000,Si,No,Celular,0,Si
21841,1963-04-13,Obrero,Casado,Enseñanza Media,No,5000,Si,No,Celular,0,No
21842,1968-04-13,Trabajador Dependiente,Casado,Enseñanza Media,No,0,Si,No,Celular,7,No
21843,1968-04-13,Obrero,Divorciado,Enseñanza Media,No,0,Si,No,Celular,0,No
21844,1970-04-13,Empresario,Casado,Universitario,No,-164000,No,No,Celular,0,No
21845,1974-04-13,Trabajador Dependiente,Casado,Universitario,Si,-1212000,Si,No,Celular,18,No
21846,1971-04-13,Obrero,Soltero,Enseñanza Básica,No,-21000,No,No,Celular,3,No
21847,1963-04-13,Trabajador Dependiente,Soltero,Universitario,No,1112000,Si,No,Celular,0,No
21848,1962-04-13,Trabajador Dependiente,Soltero,Universitario,No,2040000,Si,No,Celular,2,Si
21849,1966-04-13,Trabajador Dependiente,Casado,Universitario,No,191000,Si,No,Celular,6,No
21850,1961-04-14,Trabajador Dependiente,Casado,Enseñanza Media,No,8000,Si,No,Fono Particular,0,No
21851,1968-04-14,Trabajador Dependiente,Casado,Universitario,No,11854000,Si,No,Celular,0,No
21852,1976-04-14,Técnico,Soltero,Técnico Profesional,Si,-529000,Si,No,Celular,5,No
21853,1969-04-14,Trabajador Dependiente,Casado,Enseñanza Media,No,117000,Si,No,Celular,0,No
21854,1972-04-14,Obrero,Casado,Enseñanza Media,No,-219000,Si,No,Celular,0,No
21855,1966-04-14,Trabajador Dependiente,Casado,Universitario,No,435000,Si,No,Celular,3,No
21856,1969-04-14,Trabajador Dependiente,Soltero,Universitario,No,315000,Si,No,Celular,0,No
21857,1969-04-14,Trabajador Dependiente,Soltero,Universitario,No,1674000,No,No,Celular,1,No
21858,1968-04-14,Gerente,Soltero,Universitario,No,11971000,Si,No,Fono Particular,5,No
21859,1961-04-14,Técnico,Divorciado,Técnico Profesional,No,530000,Si,Si,Celular,0,No
21860,1969-04-14,Trabajador Dependiente,Soltero,Universitario,No,0,No,No,Celular,0,No
21861,1966-04-14,Técnico,Casado,Técnico Profesional,No,147000,Si,No,Celular,0,No
21862,1961-04-14,Trabajador Independiente,Casado,Enseñanza Media,No,1304000,Si,Si,Celular,0,No
21863,1965-04-14,Trabajador Dependiente,Casado,Enseñanza Básica,No,1147000,Si,Si,Celular,5,No
21864,1964-04-14,Gerente,Soltero,Universitario,No,968000,Si,No,Celular,6,No
21865,1963-04-14,Trabajador Dependiente,Casado,Universitario,No,276000,No,No,Celular,0,No
21866,1961-04-14,Obrero,Casado,Enseñanza Media,No,161000,Si,No,Celular,0,No
21867,1966-04-14,Trabajador Dependiente,Soltero,Enseñanza Básica,No,471000,Si,No,Celular,1,No
21868,1963-04-14,Técnico,Soltero,Técnico Profesional,No,393000,No,No,Celular,1,Si
21869,1964-04-14,Gerente,Casado,Universitario,No,2939000,No,No,Celular,2,No
21870,1968-04-14,Trabajador Dependiente,Casado,Universitario,No,4861000,Si,No,Fono Particular,2,No
21871,1965-04-14,Trabajador Dependiente,Soltero,Universitario,No,1435000,No,No,Celular,19,Si
21872,1961-04-14,Trabajador Dependiente,Casado,Universitario,No,323000,No,No,Celular,6,No
21873,1961-04-14,Trabajador Dependiente,Soltero,Universitario,No,656000,Si,No,Celular,0,No
21874,1965-04-14,Trabajador Dependiente,Divorciado,Universitario,No,463000,Si,No,Celular,0,No
21875,1967-04-14,Trabajador Dependiente,Casado,Universitario,No,4430000,Si,No,Celular,1,No
21876,1969-04-14,Obrero,Casado,Enseñanza Media,No,0,Si,No,Celular,1,No
21877,1964-04-14,Trabajador Dependiente,Casado,Universitario,No,1382000,Si,No,Celular,2,Si
21878,1964-04-14,Empresario,Casado,Enseñanza Media,No,689000,No,No,Celular,0,No
21879,1966-04-14,Trabajador Dependiente,Casado,Enseñanza Básica,No,7005000,Si,No,Celular,3,Si
21880,1969-04-14,Trabajador Dependiente,Casado,Universitario,No,558000,Si,No,Emailing,3,No
21881,1968-04-14,Trabajador Dependiente,Casado,Universitario,No,2467000,No,No,Celular,3,Si
21882,1968-04-14,Obrero,Casado,Enseñanza Básica,No,1000,Si,No,Celular,2,No
21883,1961-04-14,Trabajador Dependiente,Divorciado,Universitario,No,224000,No,No,Celular,1,No
21884,1966-04-14,Trabajador Dependiente,Casado,Universitario,No,579000,Si,Si,Celular,0,No
21885,1966-04-14,Gerente,Soltero,Universitario,No,1515000,Si,No,Celular,6,Si
21886,1963-04-14,Gerente,Soltero,Universitario,No,2454000,Si,No,Celular,2,Si
21887,1966-04-14,Trabajador Dependiente,Casado,Universitario,No,11766000,Si,No,Celular,1,No
21888,1969-04-14,Trabajador Dependiente,Casado,Universitario,No,261000,No,No,Celular,0,No
21889,1967-04-14,Trabajador Dependiente,Casado,Universitario,No,8876000,No,No,Celular,2,No
21890,1964-04-14,Trabajador Dependiente,Casado,Enseñanza Media,No,140000,No,No,Celular,0,No
21891,1964-04-14,Trabajador Dependiente,Casado,Universitario,No,563000,Si,No,Celular,0,No
21892,1969-04-14,Trabajador Dependiente,Casado,Universitario,No,0,No,No,Celular,3,No
21893,1967-04-14,Trabajador Dependiente,Casado,Enseñanza Básica,No,2990000,No,No,Fono Particular,0,No
21894,1966-04-14,Gerente,Casado,Universitario,No,4539000,No,No,Celular,0,No
21895,1966-04-14,Trabajador Dependiente,Casado,Universitario,No,660000,Si,Si,Celular,3,No
21896,1967-04-14,Trabajador Dependiente,Soltero,Universitario,No,1163000,Si,No,Celular,2,No
21897,1961-04-14,Obrero,Casado,Enseñanza Media,No,62000,Si,No,Celular,0,No
21898,1966-04-14,Técnico,Divorciado,Técnico Profesional,No,291000,Si,No,Celular,0,No
21899,1963-04-14,Técnico,Divorciado,Técnico Profesional,No,411000,Si,No,Celular,0,No
21900,1966-04-14,Trabajador Dependiente,Soltero,Universitario,No,741000,Si,No,Celular,0,No
21901,1964-04-14,Técnico,Soltero,Técnico Profesional,No,14000,Si,No,Celular,0,No
21902,1976-04-14,Técnico,Casado,Técnico Profesional,Si,-475000,Si,No,Celular,1,No
21903,1966-04-14,Trabajador Dependiente,Casado,Universitario,No,3000,Si,No,Celular,1,No
21904,1969-04-14,Gerente,Soltero,Universitario,No,4239000,Si,No,Celular,0,No
21905,1969-04-14,Obrero,Casado,Enseñanza Media,No,0,Si,No,Celular,2,No
21906,1970-04-14,Obrero,Divorciado,Enseñanza Media,Si,-271000,Si,No,Celular,0,No
21907,1968-04-14,Trabajador Dependiente,Casado,Enseñanza Media,No,145000,Si,Si,Celular,6,No
21908,1963-04-14,Trabajador Dependiente,Casado,Universitario,No,141000,Si,No,Celular,6,No
21909,1961-04-14,Trabajador Dependiente,Casado,Universitario,No,3419000,Si,No,Celular,5,No
21910,1969-04-14,Trabajador Dependiente,Casado,Universitario,No,297000,Si,No,Celular,0,No
21911,1963-04-14,Gerente,Casado,Universitario,No,942000,Si,No,Celular,4,No
21912,1961-04-14,Trabajador Dependiente,Casado,Universitario,No,800000,Si,No,Celular,6,No
21913,1963-04-14,Trabajador Dependiente,Casado,Enseñanza Básica,No,276000,Si,Si,Celular,0,No
21914,1963-04-14,Trabajador Dependiente,Casado,Universitario,No,1419000,Si,No,Celular,1,No
21915,1965-04-14,Obrero,Casado,Enseñanza Básica,No,157000,Si,No,Celular,0,No
21916,1969-04-14,Trabajador Dependiente,Divorciado,Universitario,No,36000,No,Si,Celular,0,No
21917,1969-04-14,Técnico,Soltero,Técnico Profesional,No,0,Si,No,Celular,4,No
21918,1966-04-14,Trabajador Dependiente,Casado,Universitario,No,462000,Si,No,Celular,0,Si
21919,1963-04-14,Trabajador Dependiente,Divorciado,Universitario,No,807000,Si,Si,Celular,6,No
21920,1969-04-14,Gerente,Soltero,Universitario,No,1143000,Si,No,Celular,0,No
21921,1967-04-14,Trabajador Dependiente,Soltero,Universitario,No,1685000,Si,No,Celular,1,No
21922,1967-04-14,Gerente,Casado,Universitario,No,794000,Si,No,Celular,3,No
21923,1962-04-14,Trabajador Dependiente,Soltero,Universitario,No,223000,No,No,Celular,0,No
21924,1964-04-14,Trabajador Dependiente,Casado,Enseñanza Básica,No,590000,Si,No,Celular,0,No
21925,1964-04-14,Trabajador Dependiente,Soltero,Universitario,No,383000,Si,Si,Celular,0,No
21926,1965-04-14,Trabajador Dependiente,Divorciado,Universitario,No,229000,Si,No,Celular,0,No
21927,1965-04-14,Trabajador Dependiente,Casado,Universitario,No,1309000,Si,No,Celular,0,No
21928,1965-04-14,Trabajador Dependiente,Casado,Universitario,No,481000,No,No,Celular,0,No
21929,1966-04-14,Trabajador Dependiente,Casado,Universitario,No,3045000,No,No,Celular,0,No
21930,1965-04-14,Trabajador Dependiente,Casado,Enseñanza Media,No,130000,Si,Si,Celular,0,No
21931,1964-04-14,Trabajador Dependiente,Casado,Universitario,No,860000,Si,No,Celular,0,No
21932,1966-04-14,Trabajador Dependiente,Casado,Enseñanza Básica,No,444000,Si,No,Celular,0,No
21933,1976-04-14,Obrero,Casado,Enseñanza Media,No,-196000,Si,No,Celular,0,No
21934,1969-04-14,Trabajador Dependiente,Casado,Universitario,No,576000,Si,No,Celular,0,No
21935,1964-04-14,Trabajador Dependiente,Soltero,Universitario,No,2345000,Si,No,Celular,2,Si
21936,1965-04-14,Trabajador Dependiente,Soltero,Universitario,No,2749000,Si,No,Celular,1,No
21937,1969-04-14,Obrero,Soltero,Enseñanza Media,No,0,Si,No,Celular,0,No
21938,1962-04-14,Trabajador Dependiente,Soltero,Universitario,No,403000,Si,No,Celular,0,Si
21939,1964-04-14,Trabajador Dependiente,Casado,Universitario,No,464000,Si,No,Celular,0,No
21940,1961-04-14,Gerente,Casado,Universitario,No,3518000,Si,No,Celular,0,No
21941,1968-04-14,Trabajador Dependiente,Casado,Enseñanza Media,No,100000,Si,No,Celular,0,No
21942,1966-04-14,Trabajador Dependiente,Soltero,Universitario,No,1965000,Si,No,Celular,0,No
21943,1967-04-14,Trabajador Dependiente,Divorciado,Universitario,No,299000,Si,No,Celular,0,No
21944,1969-04-14,Obrero,Casado,Enseñanza Media,No,171000,Si,Si,Celular,1,No
21945,1961-04-14,Trabajador Independiente,Soltero,Universitario,No,917000,Si,No,Celular,1,No
21946,1964-04-14,Trabajador Dependiente,Soltero,Universitario,No,122000,Si,No,Celular,0,No
21947,1965-04-14,Trabajador Dependiente,Casado,Universitario,No,994000,No,No,Celular,1,No
21948,1968-04-14,Trabajador Dependiente,Casado,Universitario,No,1846000,No,No,Celular,0,No
21949,1968-04-14,Empresario,Soltero,Enseñanza Media,No,829000,No,No,Celular,0,No
21950,1965-04-14,Técnico,Casado,Técnico Profesional,No,211000,No,No,Fono Particular,0,No
21951,1967-04-14,Trabajador Dependiente,Casado,Universitario,No,1433000,Si,No,Celular,1,No
21952,1961-04-14,Trabajador Dependiente,Casado,Universitario,No,800000,Si,No,Celular,0,No
21953,1961-04-14,Trabajador Dependiente,Divorciado,Universitario,No,665000,Si,No,Celular,0,No
21954,1969-04-14,Obrero,Soltero,Enseñanza Media,Si,0,Si,Si,Celular,0,No
21955,1969-04-14,Trabajador Dependiente,Soltero,Universitario,No,0,Si,No,Celular,2,No
21956,1963-04-14,Trabajador Dependiente,Soltero,Universitario,No,357000,No,Si,Celular,0,No
21957,1969-04-14,Técnico,Soltero,Técnico Profesional,No,0,Si,Si,Celular,0,No
21958,1963-04-14,Gerente,Casado,Universitario,No,2976000,No,No,Celular,0,No
21959,1966-04-14,Trabajador Dependiente,Casado,Universitario,No,1587000,Si,No,Celular,0,Si
21960,1969-04-14,Técnico,Casado,Técnico Profesional,No,0,Si,Si,Celular,0,No
21961,1964-04-14,Gerente,Casado,Universitario,No,1301000,No,No,Celular,1,No
